amfi_code,scheme_name,fund_house,category,nav_date,nav,change_abs,change_pct
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-17,12.9569,-0.0776,-0.5953
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-18,13.0672,0.1103,0.8513
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-19,13.1392,0.072,0.551
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-20,13.1776,0.0384,0.2923
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-23,13.1886,0.011,0.0835
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-24,13.2683,0.0797,0.6043
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-26,13.4811,0.2128,1.6038
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-27,13.5024,0.0213,0.158
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-30,13.5862,0.0838,0.6206
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2013-12-31,13.7277,0.1415,1.0415
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-01,13.7418,0.0141,0.1027
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-02,13.7553,0.0135,0.0982
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-03,13.8494,0.0941,0.6841
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-06,13.8568,0.0074,0.0534
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-07,13.9214,0.0646,0.4662
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-08,14.0081,0.0867,0.6228
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-09,13.8644,-0.1437,-1.0258
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-10,13.8143,-0.0501,-0.3614
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-13,13.7909,-0.0234,-0.1694
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-14,13.8249,0.034,0.2465
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-15,14.0209,0.196,1.4177
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-16,14.0042,-0.0167,-0.1191
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-17,13.7841,-0.2201,-1.5717
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-20,13.8144,0.0303,0.2198
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-21,13.8659,0.0515,0.3728
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-22,13.9302,0.0643,0.4637
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-23,13.9537,0.0235,0.1687
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-24,13.8688,-0.0849,-0.6084
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-27,13.6829,-0.1859,-1.3404
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-28,13.5678,-0.1151,-0.8412
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-29,13.4977,-0.0701,-0.5167
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-30,13.4661,-0.0316,-0.2341
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-01-31,13.6059,0.1398,1.0382
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-03,13.4995,-0.1064,-0.782
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-04,13.4717,-0.0278,-0.2059
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-05,13.5431,0.0714,0.53
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-06,13.5883,0.0452,0.3337
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-07,13.5552,-0.0331,-0.2436
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-10,13.7402,0.185,1.3648
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-11,13.6983,-0.0419,-0.3049
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-12,13.6874,-0.0109,-0.0796
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-13,13.678,-0.0094,-0.0687
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-14,13.5948,-0.0832,-0.6083
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-17,13.6423,0.0475,0.3494
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-18,13.6801,0.0378,0.2771
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-19,13.801,0.1209,0.8838
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-20,13.8913,0.0903,0.6543
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-21,14.037,0.1457,1.0489
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-24,14.1905,0.1535,1.0935
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-25,14.2704,0.0799,0.5631
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-26,14.1733,-0.0971,-0.6804
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-02-28,14.2102,0.0369,0.2603
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-03,14.2753,0.0651,0.4581
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-04,14.4166,0.1413,0.9898
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-05,14.5448,0.1282,0.8893
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-06,14.6678,0.123,0.8457
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-07,14.5275,-0.1403,-0.9565
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-10,14.5576,0.0301,0.2072
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-11,14.6449,0.0873,0.5997
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-12,14.7175,0.0726,0.4957
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-13,14.7121,-0.0054,-0.0367
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-14,14.6527,-0.0594,-0.4037
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-18,14.7961,0.1434,0.9787
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-19,14.7118,-0.0843,-0.5697
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-20,14.8045,0.0927,0.6301
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-21,14.9389,0.1344,0.9078
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-24,14.9833,0.0444,0.2972
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-25,15.017,0.0337,0.2249
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-26,15.0172,0.0002,0.0013
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-27,15.016,-0.0012,-0.008
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-28,15.1698,0.1538,1.0242
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-03-31,15.2761,0.1063,0.7007
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-01,15.3236,0.0475,0.3109
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-02,15.5261,0.2025,1.3215
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-03,15.5016,-0.0245,-0.1578
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-04,15.6554,0.1538,0.9922
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-07,15.7238,0.0684,0.4369
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-09,15.7721,0.0483,0.3072
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-10,15.7832,0.0111,0.0704
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-11,15.8805,0.0973,0.6165
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-15,15.959,0.0785,0.4943
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-16,15.8341,-0.1249,-0.7826
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-17,15.9681,0.134,0.8463
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-21,16.061,0.0929,0.5818
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-22,16.1917,0.1307,0.8138
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-23,16.2362,0.0445,0.2748
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-25,16.2714,0.0352,0.2168
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-28,16.3857,0.1143,0.7025
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-29,16.4239,0.0382,0.2331
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-04-30,16.194,-0.2299,-1.3998
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-02,16.1784,-0.0156,-0.0963
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-05,16.1466,-0.0318,-0.1966
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-06,16.2026,0.056,0.3468
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-07,16.2031,0.0005,0.0031
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-08,16.2601,0.057,0.3518
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-09,16.2665,0.0064,0.0394
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-12,16.236,-0.0305,-0.1875
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-13,16.318,0.082,0.5051
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-14,16.3868,0.0688,0.4216
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-15,16.2742,-0.1126,-0.6871
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-16,16.3354,0.0612,0.3761
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-19,16.6375,0.3021,1.8494
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-20,17.0756,0.4381,2.6332
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-21,17.3618,0.2862,1.6761
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-22,17.6336,0.2718,1.5655
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-23,17.5799,-0.0537,-0.3045
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-26,17.2722,-0.3077,-1.7503
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-27,17.4244,0.1522,0.8812
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-28,17.7014,0.277,1.5897
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-29,17.6411,-0.0603,-0.3407
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-05-30,17.5999,-0.0412,-0.2335
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-02,17.7284,0.1285,0.7301
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-03,17.7281,-0.0003,-0.0017
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-04,18.0406,0.3125,1.7627
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-05,18.2638,0.2232,1.2372
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-06,18.5395,0.2757,1.5095
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-09,18.8095,0.27,1.4563
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-10,18.9611,0.1516,0.806
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-11,18.7536,-0.2075,-1.0943
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-12,18.9265,0.1729,0.922
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-13,18.7545,-0.172,-0.9088
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-16,18.7174,-0.0371,-0.1978
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-17,19.0015,0.2841,1.5178
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-18,19.2167,0.2152,1.1325
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-19,19.1541,-0.0626,-0.3258
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-20,19.1702,0.0161,0.0841
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-23,19.1147,-0.0555,-0.2895
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-24,19.1991,0.0844,0.4415
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-25,19.3056,0.1065,0.5547
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-26,19.5189,0.2133,1.1049
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-27,19.669,0.1501,0.769
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-06-30,20.0705,0.4015,2.0413
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-01,20.2237,0.1532,0.7633
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-02,20.3994,0.1757,0.8688
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-03,20.539,0.1396,0.6843
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-04,20.7887,0.2497,1.2157
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-07,20.9874,0.1987,0.9558
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-08,20.4515,-0.5359,-2.5534
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-09,20.1567,-0.2948,-1.4415
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-10,20.1881,0.0314,0.1558
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-11,19.8392,-0.3489,-1.7282
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-14,19.7798,-0.0594,-0.2994
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-15,19.9854,0.2056,1.0394
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-16,20.4248,0.4394,2.1986
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-17,20.8995,0.4747,2.3241
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-18,20.8316,-0.0679,-0.3249
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-21,21.28,0.4484,2.1525
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-22,21.363,0.083,0.39
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-23,21.24,-0.123,-0.5758
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-24,21.3216,0.0816,0.3842
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-25,21.1489,-0.1727,-0.81
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-28,21.1246,-0.0243,-0.1149
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-30,21.0491,-0.0755,-0.3574
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-07-31,21.0652,0.0161,0.0765
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-01,20.8274,-0.2378,-1.1289
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-04,21.1423,0.3149,1.512
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-05,21.1792,0.0369,0.1745
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-06,21.2068,0.0276,0.1303
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-07,21.1366,-0.0702,-0.331
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-08,20.9051,-0.2315,-1.0953
125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity Scheme - Small Cap Fund,2014-08-11,21.0294,0.1243,0.5946
